BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
2012,2025,February,Chhattisgarh,Urban,Food and Beverages,*,191.3,4.65
2012,2025,February,Chhattisgarh,Urban,"Pan, Tobacco and Intoxicants",*,201.5,6.5
2012,2025,February,Chhattisgarh,Urban,Clothing and Footwear,Clothing,202.4,2.38
2012,2025,February,Chhattisgarh,Urban,Clothing and Footwear,Footwear,192.9,4.05
2012,2025,February,Chhattisgarh,Urban,Clothing and Footwear,*,201,2.6
2012,2025,February,Chhattisgarh,Urban,Fuel and Light,*,189,-0.26
2012,2025,February,Chhattisgarh,Urban,Miscellaneous,Household Goods and Services,190.6,5.19
2012,2025,February,Chhattisgarh,Urban,Miscellaneous,Health,186,4.03
2012,2025,February,Chhattisgarh,Urban,Miscellaneous,Transport and Communication,156,1.1
2012,2025,February,Chhattisgarh,Urban,Miscellaneous,Education,167.7,6.14
2012,2025,February,Chhattisgarh,Urban,Miscellaneous,*,174.2,5.51
2012,2025,February,Dadra and Nagar Haveli,Combined,Food and Beverages,*,182.8,2.24
2012,2025,February,Dadra and Nagar Haveli,Combined,"Pan, Tobacco and Intoxicants",*,194.9,10.55
2012,2025,February,Dadra and Nagar Haveli,Combined,Clothing and Footwear,*,188.7,2.67
2012,2025,February,Dadra and Nagar Haveli,Combined,Fuel and Light,*,162,-3.34
2012,2025,February,Dadra and Nagar Haveli,Combined,Miscellaneous,*,192.5,5.02
2012,2025,February,Dadra and Nagar Haveli,Rural,Food and Beverages,*,174.9,4.17
2012,2025,February,Dadra and Nagar Haveli,Rural,"Pan, Tobacco and Intoxicants",*,202.3,13.21
2012,2025,February,Dadra and Nagar Haveli,Rural,Clothing and Footwear,*,199,1.27
2012,2025,February,Dadra and Nagar Haveli,Rural,Fuel and Light,*,168.4,-0.18
2012,2025,February,Dadra and Nagar Haveli,Rural,Miscellaneous,*,180.1,2.91
2012,2025,February,Dadra and Nagar Haveli,Urban,Food and Beverages,*,188,1.13
2012,2025,February,Dadra and Nagar Haveli,Urban,"Pan, Tobacco and Intoxicants",*,166.5,-0.3
2012,2025,February,Dadra and Nagar Haveli,Urban,Clothing and Footwear,*,183.5,3.5
2012,2025,February,Dadra and Nagar Haveli,Urban,Fuel and Light,*,155.9,-6.42
2012,2025,February,Dadra and Nagar Haveli,Urban,Miscellaneous,*,197.9,5.83
2012,2025,February,Daman and Diu,Combined,Food and Beverages,*,188.2,3.46
2012,2025,February,Daman and Diu,Combined,"Pan, Tobacco and Intoxicants",*,208.1,0.68
2012,2025,February,Daman and Diu,Combined,Clothing and Footwear,*,215.5,3.81
2012,2025,February,Daman and Diu,Combined,Fuel and Light,*,238.7,10.1
2012,2025,February,Daman and Diu,Combined,Miscellaneous,*,186.9,6.56
2012,2025,February,Daman and Diu,Rural,Food and Beverages,*,186.8,3.61
2012,2025,February,Daman and Diu,Rural,"Pan, Tobacco and Intoxicants",*,209.7,0.53
2012,2025,February,Daman and Diu,Rural,Clothing and Footwear,*,212.8,3.55
2012,2025,February,Daman and Diu,Rural,Fuel and Light,*,287.2,16.65
2012,2025,February,Daman and Diu,Rural,Miscellaneous,*,183.3,6.26
2012,2025,February,Daman and Diu,Urban,Food and Beverages,*,190.6,3.25
2012,2025,February,Daman and Diu,Urban,"Pan, Tobacco and Intoxicants",*,195.2,2.2
2012,2025,February,Daman and Diu,Urban,Clothing and Footwear,*,219.8,4.17
2012,2025,February,Daman and Diu,Urban,Fuel and Light,*,152.7,-7.29
2012,2025,February,Daman and Diu,Urban,Miscellaneous,*,191,6.94
2012,2025,February,Delhi,Combined,Food and Beverages,Cereals and Products,189.7,4.35
2012,2025,February,Delhi,Combined,Food and Beverages,Meat and Fish,182.4,1.05
2012,2025,February,Delhi,Combined,Food and Beverages,Egg,197.6,6.58
2012,2025,February,Delhi,Combined,Food and Beverages,Fruits,174.8,9.25
2012,2025,February,Delhi,Combined,Food and Beverages,Vegetables,180.8,-5.93
2012,2025,February,Delhi,Combined,Food and Beverages,Pulses and Products,199.7,5.83
2012,2025,February,Delhi,Combined,Food and Beverages,Spices,228.9,-1.8
2012,2025,February,Delhi,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",183.2,2.35
2012,2025,February,Delhi,Combined,Food and Beverages,Non-alcoholic Beverages,160.8,1.64
2012,2025,February,Delhi,Combined,Food and Beverages,*,183.6,2.34
2012,2025,February,Delhi,Combined,"Pan, Tobacco and Intoxicants",*,193.3,2.01
2012,2025,February,Delhi,Combined,Clothing and Footwear,Clothing,170.2,2.22
2012,2025,February,Delhi,Combined,Clothing and Footwear,Footwear,165.7,0.91
2012,2025,February,Delhi,Combined,Clothing and Footwear,*,169.5,2.05
2012,2025,February,Delhi,Combined,Fuel and Light,*,140.5,-3.24
2012,2025,February,Delhi,Combined,Miscellaneous,Household Goods and Services,173.4,4.02
2012,2025,February,Delhi,Combined,Miscellaneous,Health,180.8,3.08
2012,2025,February,Delhi,Combined,Miscellaneous,Transport and Communication,160.7,1.9
2012,2025,February,Delhi,Combined,Miscellaneous,Education,147,1.66
2012,2025,February,Delhi,Combined,Miscellaneous,*,165.5,3.18
2012,2025,February,Delhi,Rural,Food and Beverages,Cereals and Products,172.9,3.35
2012,2025,February,Delhi,Rural,Food and Beverages,Meat and Fish,207.6,1.12
2012,2025,February,Delhi,Rural,Food and Beverages,Egg,179,-1.1
2012,2025,February,Delhi,Rural,Food and Beverages,Fruits,191.8,9.16
2012,2025,February,Delhi,Rural,Food and Beverages,Vegetables,219,5.9
2012,2025,February,Delhi,Rural,Food and Beverages,Pulses and Products,201.4,9.04
2012,2025,February,Delhi,Rural,Food and Beverages,Spices,199.1,1.48
2012,2025,February,Delhi,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",184.9,1.76
2012,2025,February,Delhi,Rural,Food and Beverages,Non-alcoholic Beverages,161.5,0.12
2012,2025,February,Delhi,Rural,Food and Beverages,*,182.8,3.75
2012,2025,February,Delhi,Rural,"Pan, Tobacco and Intoxicants",*,217.3,3.53
2012,2025,February,Delhi,Rural,Clothing and Footwear,Clothing,177.1,1.9
2012,2025,February,Delhi,Rural,Clothing and Footwear,Footwear,176.7,2.85
2012,2025,February,Delhi,Rural,Clothing and Footwear,*,177,2.08
2012,2025,February,Delhi,Rural,Fuel and Light,*,161.6,-4.89
2012,2025,February,Delhi,Rural,Miscellaneous,Household Goods and Services,181.3,1.91
2012,2025,February,Delhi,Rural,Miscellaneous,Health,184.7,1.37
2012,2025,February,Delhi,Rural,Miscellaneous,Transport and Communication,146.2,2.81
2012,2025,February,Delhi,Rural,Miscellaneous,Education,164.7,0.8
2012,2025,February,Delhi,Rural,Miscellaneous,*,164.9,2.68
2012,2025,February,Delhi,Urban,Food and Beverages,Cereals and Products,191.3,4.48
2012,2025,February,Delhi,Urban,Food and Beverages,Meat and Fish,180.6,1.06
2012,2025,February,Delhi,Urban,Food and Beverages,Egg,198.4,6.9
2012,2025,February,Delhi,Urban,Food and Beverages,Fruits,174.1,9.29
2012,2025,February,Delhi,Urban,Food and Beverages,Vegetables,177.2,-7.13
2012,2025,February,Delhi,Urban,Food and Beverages,Pulses and Products,199.5,5.5
2012,2025,February,Delhi,Urban,Food and Beverages,Spices,231.4,-2.07
2012,2025,February,Delhi,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",183.1,2.4
2012,2025,February,Delhi,Urban,Food and Beverages,Non-alcoholic Beverages,160.8,1.77
2012,2025,February,Delhi,Urban,Food and Beverages,*,183.7,2.23
2012,2025,February,Delhi,Urban,"Pan, Tobacco and Intoxicants",*,191,1.87
2012,2025,February,Delhi,Urban,Clothing and Footwear,Clothing,169.6,2.23
2012,2025,February,Delhi,Urban,Clothing and Footwear,Footwear,164.6,0.67
2012,2025,February,Delhi,Urban,Clothing and Footwear,*,168.8,1.99
2012,2025,February,Delhi,Urban,Fuel and Light,*,138.9,-3.07
2012,2025,February,Delhi,Urban,Miscellaneous,Household Goods and Services,173,4.09
2012,2025,February,Delhi,Urban,Miscellaneous,Health,180.3,3.32
2012,2025,February,Delhi,Urban,Miscellaneous,Transport and Communication,162,1.82
2012,2025,February,Delhi,Urban,Miscellaneous,Education,145.4,1.75
2012,2025,February,Delhi,Urban,Miscellaneous,*,165.6,3.24
2012,2025,February,Goa,Combined,Food and Beverages,*,200.4,6.77
2012,2025,February,Goa,Combined,"Pan, Tobacco and Intoxicants",*,216.1,3.05
2012,2025,February,Goa,Combined,Clothing and Footwear,*,171.9,4.82
2012,2025,February,Goa,Combined,Fuel and Light,*,176,-2.6
2012,2025,February,Goa,Combined,Miscellaneous,*,178.7,4.14
2012,2025,February,Goa,Rural,Food and Beverages,*,192,8.66
2012,2025,February,Goa,Rural,"Pan, Tobacco and Intoxicants",*,212.7,3.76
2012,2025,February,Goa,Rural,Clothing and Footwear,*,174.2,4.19
2012,2025,February,Goa,Rural,Fuel and Light,*,166.7,-1.65
2012,2025,February,Goa,Rural,Miscellaneous,*,177.5,4.41
2012,2025,February,Goa,Urban,Food and Beverages,*,207.8,5.27
2012,2025,February,Goa,Urban,"Pan, Tobacco and Intoxicants",*,223.1,1.69
2012,2025,February,Goa,Urban,Clothing and Footwear,*,169.4,5.55
2012,2025,February,Goa,Urban,Fuel and Light,*,184.9,-3.4
2012,2025,February,Goa,Urban,Miscellaneous,*,179.7,3.93
2012,2025,February,Gujarat,Combined,Food and Beverages,Cereals and Products,201.9,8.03
2012,2025,February,Gujarat,Combined,Food and Beverages,Meat and Fish,230,5.8
2012,2025,February,Gujarat,Combined,Food and Beverages,Egg,181.6,1.17
2012,2025,February,Gujarat,Combined,Food and Beverages,Fruits,188.5,10.17
2012,2025,February,Gujarat,Combined,Food and Beverages,Vegetables,186.2,-4.85
2012,2025,February,Gujarat,Combined,Food and Beverages,Pulses and Products,198.8,-0.55
2012,2025,February,Gujarat,Combined,Food and Beverages,Spices,239.6,-5.71
2012,2025,February,Gujarat,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",200.5,3.83
2012,2025,February,Gujarat,Combined,Food and Beverages,Non-alcoholic Beverages,195.7,7.29
2012,2025,February,Gujarat,Combined,Food and Beverages,*,191.3,2.57
2012,2025,February,Gujarat,Combined,"Pan, Tobacco and Intoxicants",*,221.8,3.94
2012,2025,February,Gujarat,Combined,Clothing and Footwear,Clothing,199,3
2012,2025,February,Gujarat,Combined,Clothing and Footwear,Footwear,192.8,2.99
2012,2025,February,Gujarat,Combined,Clothing and Footwear,*,198,2.96
2012,2025,February,Gujarat,Combined,Fuel and Light,*,154.5,-2.89
2012,2025,February,Gujarat,Combined,Miscellaneous,Household Goods and Services,180.2,2.62
2012,2025,February,Gujarat,Combined,Miscellaneous,Health,193.1,3.82
2012,2025,February,Gujarat,Combined,Miscellaneous,Transport and Communication,169.8,4.17
2012,2025,February,Gujarat,Combined,Miscellaneous,Education,172.9,3.22
2012,2025,February,Gujarat,Combined,Miscellaneous,*,181,4.93
2012,2025,February,Gujarat,Rural,Food and Beverages,Cereals and Products,201.7,8.38
2012,2025,February,Gujarat,Rural,Food and Beverages,Meat and Fish,226.4,5.5
2012,2025,February,Gujarat,Rural,Food and Beverages,Egg,180.2,1.52
2012,2025,February,Gujarat,Rural,Food and Beverages,Fruits,180.3,9.27
2012,2025,February,Gujarat,Rural,Food and Beverages,Vegetables,171.6,-1.21
2012,2025,February,Gujarat,Rural,Food and Beverages,Pulses and Products,194.3,1.46
2012,2025,February,Gujarat,Rural,Food and Beverages,Spices,244.8,-5.63
2012,2025,February,Gujarat,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",208,2.97
2012,2025,February,Gujarat,Rural,Food and Beverages,Non-alcoholic Beverages,203.2,6.83
2012,2025,February,Gujarat,Rural,Food and Beverages,*,190.1,3.2
2012,2025,February,Gujarat,Rural,"Pan, Tobacco and Intoxicants",*,212.1,4.02
2012,2025,February,Gujarat,Rural,Clothing and Footwear,Clothing,205.7,3.21
2012,2025,February,Gujarat,Rural,Clothing and Footwear,Footwear,200.1,2.46
2012,2025,February,Gujarat,Rural,Clothing and Footwear,*,204.9,3.12
2012,2025,February,Gujarat,Rural,Fuel and Light,*,172.6,-2.87
2012,2025,February,Gujarat,Rural,Miscellaneous,Household Goods and Services,188,1.84
2012,2025,February,Gujarat,Rural,Miscellaneous,Health,192.4,3.33
2012,2025,February,Gujarat,Rural,Miscellaneous,Transport and Communication,174.2,4.06
2012,2025,February,Gujarat,Rural,Miscellaneous,Education,189.2,2.66
2012,2025,February,Gujarat,Rural,Miscellaneous,*,186.9,4.65
2012,2025,February,Gujarat,Urban,Food and Beverages,Cereals and Products,202.2,7.67
2012,2025,February,Gujarat,Urban,Food and Beverages,Meat and Fish,234.5,6.11
2012,2025,February,Gujarat,Urban,Food and Beverages,Egg,183.1,0.83
2012,2025,February,Gujarat,Urban,Food and Beverages,Fruits,193.9,10.67
2012,2025,February,Gujarat,Urban,Food and Beverages,Vegetables,202.8,-8.15
2012,2025,February,Gujarat,Urban,Food and Beverages,Pulses and Products,204.8,-2.98
2012,2025,February,Gujarat,Urban,Food and Beverages,Spices,233.3,-5.78
2012,2025,February,Gujarat,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",194.8,4.56
2012,2025,February,Gujarat,Urban,Food and Beverages,Non-alcoholic Beverages,186.5,7.93
2012,2025,February,Gujarat,Urban,Food and Beverages,*,192.6,1.85
2012,2025,February,Gujarat,Urban,"Pan, Tobacco and Intoxicants",*,236.8,3.81
2012,2025,February,Gujarat,Urban,Clothing and Footwear,Clothing,192.8,2.77
2012,2025,February,Gujarat,Urban,Clothing and Footwear,Footwear,185.9,3.51
2012,2025,February,Gujarat,Urban,Clothing and Footwear,*,191.7,2.84
2012,2025,February,Gujarat,Urban,Fuel and Light,*,135.7,-2.86
2012,2025,February,Gujarat,Urban,Miscellaneous,Household Goods and Services,175,3.18
2012,2025,February,Gujarat,Urban,Miscellaneous,Health,193.9,4.42
2012,2025,February,Gujarat,Urban,Miscellaneous,Transport and Communication,167,4.31
2012,2025,February,Gujarat,Urban,Miscellaneous,Education,166.5,3.48
2012,2025,February,Gujarat,Urban,Miscellaneous,*,177,5.17
2012,2025,February,Haryana,Combined,Food and Beverages,Cereals and Products,206.6,8.85
2012,2025,February,Haryana,Combined,Food and Beverages,Meat and Fish,211.7,7.9
2012,2025,February,Haryana,Combined,Food and Beverages,Egg,191.8,6.44
2012,2025,February,Haryana,Combined,Food and Beverages,Fruits,177.9,12.81
2012,2025,February,Haryana,Combined,Food and Beverages,Vegetables,177.9,-1.28
2012,2025,February,Haryana,Combined,Food and Beverages,Pulses and Products,179.9,7.47
2012,2025,February,Haryana,Combined,Food and Beverages,Spices,216.4,-7.52
2012,2025,February,Haryana,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",214.5,3.82
2012,2025,February,Haryana,Combined,Food and Beverages,Non-alcoholic Beverages,184,2.39
2012,2025,February,Haryana,Combined,Food and Beverages,*,190.7,4.21
2012,2025,February,Haryana,Combined,"Pan, Tobacco and Intoxicants",*,223.4,2.57
2012,2025,February,Haryana,Combined,Clothing and Footwear,Clothing,219.2,6.56
2012,2025,February,Haryana,Combined,Clothing and Footwear,Footwear,187.8,6.34
2012,2025,February,Haryana,Combined,Clothing and Footwear,*,213.5,6.54
2012,2025,February,Haryana,Combined,Fuel and Light,*,149,-1.65
2012,2025,February,Haryana,Combined,Miscellaneous,Household Goods and Services,207.5,4.11
2012,2025,February,Haryana,Combined,Miscellaneous,Health,218.5,5.61
2012,2025,February,Haryana,Combined,Miscellaneous,Transport and Communication,171.9,2.87
2012,2025,February,Haryana,Combined,Miscellaneous,Education,204.1,4.24
2012,2025,February,Haryana,Combined,Miscellaneous,*,196.1,4.64
2012,2025,February,Haryana,Rural,Food and Beverages,Cereals and Products,208.2,9.06
2012,2025,February,Haryana,Rural,Food and Beverages,Meat and Fish,222.1,9.41
2012,2025,February,Haryana,Rural,Food and Beverages,Egg,191,5.29
2012,2025,February,Haryana,Rural,Food and Beverages,Fruits,173.7,12.35
2012,2025,February,Haryana,Rural,Food and Beverages,Vegetables,171.8,0.94
2012,2025,February,Haryana,Rural,Food and Beverages,Pulses and Products,178.1,7.68
2012,2025,February,Haryana,Rural,Food and Beverages,Spices,219.7,-9.59
2012,2025,February,Haryana,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",222.9,3.48
2012,2025,February,Haryana,Rural,Food and Beverages,Non-alcoholic Beverages,193,0.99
2012,2025,February,Haryana,Rural,Food and Beverages,*,189.9,3.94
2012,2025,February,Haryana,Rural,"Pan, Tobacco and Intoxicants",*,225.1,2.93
2012,2025,February,Haryana,Rural,Clothing and Footwear,Clothing,229.1,6.66
2012,2025,February,Haryana,Rural,Clothing and Footwear,Footwear,195.7,7.53
2012,2025,February,Haryana,Rural,Clothing and Footwear,*,223.1,6.8
2012,2025,February,Haryana,Rural,Fuel and Light,*,171,-0.35
2012,2025,February,Haryana,Rural,Miscellaneous,Household Goods and Services,211.6,5.54
2012,2025,February,Haryana,Rural,Miscellaneous,Health,229.4,6.15
2012,2025,February,Haryana,Rural,Miscellaneous,Transport and Communication,180.4,3.74
2012,2025,February,Haryana,Rural,Miscellaneous,Education,205.1,5.02
2012,2025,February,Haryana,Rural,Miscellaneous,*,204,5.86
2012,2025,February,Haryana,Urban,Food and Beverages,Cereals and Products,203.4,8.42
2012,2025,February,Haryana,Urban,Food and Beverages,Meat and Fish,180.2,2.68
2012,2025,February,Haryana,Urban,Food and Beverages,Egg,192.5,7.42
2012,2025,February,Haryana,Urban,Food and Beverages,Fruits,182.7,13.34
2012,2025,February,Haryana,Urban,Food and Beverages,Vegetables,189.6,-4.82
2012,2025,February,Haryana,Urban,Food and Beverages,Pulses and Products,183.1,6.95
2012,2025,February,Haryana,Urban,Food and Beverages,Spices,209.9,-3
2012,2025,February,Haryana,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",209.3,4.08
2012,2025,February,Haryana,Urban,Food and Beverages,Non-alcoholic Beverages,171.1,4.71
2012,2025,February,Haryana,Urban,Food and Beverages,*,192.1,4.74
2012,2025,February,Haryana,Urban,"Pan, Tobacco and Intoxicants",*,219.2,1.67
2012,2025,February,Haryana,Urban,Clothing and Footwear,Clothing,203.3,6.38
2012,2025,February,Haryana,Urban,Clothing and Footwear,Footwear,175.9,4.45
2012,2025,February,Haryana,Urban,Clothing and Footwear,*,198.1,6.05
2012,2025,February,Haryana,Urban,Fuel and Light,*,115.7,-4.46
2012,2025,February,Haryana,Urban,Miscellaneous,Household Goods and Services,203.7,2.83
2012,2025,February,Haryana,Urban,Miscellaneous,Health,199.4,4.45
2012,2025,February,Haryana,Urban,Miscellaneous,Transport and Communication,164.1,1.99
2012,2025,February,Haryana,Urban,Miscellaneous,Education,203,3.41
2012,2025,February,Haryana,Urban,Miscellaneous,*,187.6,3.25
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,Cereals and Products,174.1,8.81
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,Meat and Fish,226.7,0.8
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,Egg,187.3,0.64
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,Fruits,169.7,9.27
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,Vegetables,169.7,-7.52
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,Pulses and Products,188.3,3.29
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,Spices,212.6,-6.1
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",201.5,3.28
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,Non-alcoholic Beverages,153.1,1.53
2012,2025,February,Himachal Pradesh,Combined,Food and Beverages,*,183.6,3.03
2012,2025,February,Himachal Pradesh,Combined,"Pan, Tobacco and Intoxicants",*,208.6,4.56
2012,2025,February,Himachal Pradesh,Combined,Clothing and Footwear,Clothing,192.8,1.85
2012,2025,February,Himachal Pradesh,Combined,Clothing and Footwear,Footwear,179.8,2.1
2012,2025,February,Himachal Pradesh,Combined,Clothing and Footwear,*,189.6,1.83
2012,2025,February,Himachal Pradesh,Combined,Fuel and Light,*,149,0.61
2012,2025,February,Himachal Pradesh,Combined,Miscellaneous,Household Goods and Services,184.3,2.33
