,BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
315,2012,2025,February,Chhattisgarh,Rural,"Pan, Tobacco and Intoxicants",Residual,220.1,6.43
316,2012,2025,February,Chhattisgarh,Rural,Clothing and Footwear,Clothing,196.7,4.24
317,2012,2025,February,Chhattisgarh,Rural,Clothing and Footwear,Footwear,187,5.83
318,2012,2025,February,Chhattisgarh,Rural,Clothing and Footwear,Residual,195.6,4.43
319,2012,2025,February,Chhattisgarh,Rural,Fuel and Light,Residual,233,3.37
320,2012,2025,February,Chhattisgarh,Rural,Miscellaneous,Household Goods and Services,174,2.9
321,2012,2025,February,Chhattisgarh,Rural,Miscellaneous,Health,193.8,3.03
322,2012,2025,February,Chhattisgarh,Rural,Miscellaneous,Transport and Communication,161.9,3.92
323,2012,2025,February,Chhattisgarh,Rural,Miscellaneous,Education,164.6,0.73
324,2012,2025,February,Chhattisgarh,Rural,Miscellaneous,Residual,176.3,3.89
325,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,Cereals and Products,174.2,7.2
326,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,Meat and Fish,217.6,2.98
327,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,Egg,191.4,2.79
328,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,Fruits,183.8,7.3
329,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,Vegetables,207,0.19
330,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,Pulses and Products,226.1,5.9
331,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,Spices,209.3,1.01
332,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",200.4,4.38
333,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,Non-alcoholic Beverages,157.4,3.08
334,2012,2025,February,Chhattisgarh,Urban,Food and Beverages,Residual,191.3,4.65
335,2012,2025,February,Chhattisgarh,Urban,"Pan, Tobacco and Intoxicants",Residual,201.5,6.5
336,2012,2025,February,Chhattisgarh,Urban,Clothing and Footwear,Clothing,202.4,2.38
337,2012,2025,February,Chhattisgarh,Urban,Clothing and Footwear,Footwear,192.9,4.05
338,2012,2025,February,Chhattisgarh,Urban,Clothing and Footwear,Residual,201,2.6
339,2012,2025,February,Chhattisgarh,Urban,Fuel and Light,Residual,189,-0.26
340,2012,2025,February,Chhattisgarh,Urban,Miscellaneous,Household Goods and Services,190.6,5.19
341,2012,2025,February,Chhattisgarh,Urban,Miscellaneous,Health,186,4.03
342,2012,2025,February,Chhattisgarh,Urban,Miscellaneous,Transport and Communication,156,1.1
343,2012,2025,February,Chhattisgarh,Urban,Miscellaneous,Education,167.7,6.14
344,2012,2025,February,Chhattisgarh,Urban,Miscellaneous,Residual,174.2,5.51
345,2012,2025,February,Dadra and Nagar Haveli,Combined,Food and Beverages,Residual,182.8,2.24
346,2012,2025,February,Dadra and Nagar Haveli,Combined,"Pan, Tobacco and Intoxicants",Residual,194.9,10.55
347,2012,2025,February,Dadra and Nagar Haveli,Combined,Clothing and Footwear,Residual,188.7,2.67
348,2012,2025,February,Dadra and Nagar Haveli,Combined,Fuel and Light,Residual,162,-3.34
349,2012,2025,February,Dadra and Nagar Haveli,Combined,Miscellaneous,Residual,192.5,5.02
350,2012,2025,February,Dadra and Nagar Haveli,Rural,Food and Beverages,Residual,174.9,4.17
351,2012,2025,February,Dadra and Nagar Haveli,Rural,"Pan, Tobacco and Intoxicants",Residual,202.3,13.21
352,2012,2025,February,Dadra and Nagar Haveli,Rural,Clothing and Footwear,Residual,199,1.27
353,2012,2025,February,Dadra and Nagar Haveli,Rural,Fuel and Light,Residual,168.4,-0.18
354,2012,2025,February,Dadra and Nagar Haveli,Rural,Miscellaneous,Residual,180.1,2.91
355,2012,2025,February,Dadra and Nagar Haveli,Urban,Food and Beverages,Residual,188,1.13
356,2012,2025,February,Dadra and Nagar Haveli,Urban,"Pan, Tobacco and Intoxicants",Residual,166.5,-0.3
357,2012,2025,February,Dadra and Nagar Haveli,Urban,Clothing and Footwear,Residual,183.5,3.5
358,2012,2025,February,Dadra and Nagar Haveli,Urban,Fuel and Light,Residual,155.9,-6.42
359,2012,2025,February,Dadra and Nagar Haveli,Urban,Miscellaneous,Residual,197.9,5.83
360,2012,2025,February,Daman and Diu,Combined,Food and Beverages,Residual,188.2,3.46
361,2012,2025,February,Daman and Diu,Combined,"Pan, Tobacco and Intoxicants",Residual,208.1,0.68
362,2012,2025,February,Daman and Diu,Combined,Clothing and Footwear,Residual,215.5,3.81
363,2012,2025,February,Daman and Diu,Combined,Fuel and Light,Residual,238.7,10.1
364,2012,2025,February,Daman and Diu,Combined,Miscellaneous,Residual,186.9,6.56
365,2012,2025,February,Daman and Diu,Rural,Food and Beverages,Residual,186.8,3.61
366,2012,2025,February,Daman and Diu,Rural,"Pan, Tobacco and Intoxicants",Residual,209.7,0.53
367,2012,2025,February,Daman and Diu,Rural,Clothing and Footwear,Residual,212.8,3.55
368,2012,2025,February,Daman and Diu,Rural,Fuel and Light,Residual,287.2,16.65
369,2012,2025,February,Daman and Diu,Rural,Miscellaneous,Residual,183.3,6.26
370,2012,2025,February,Daman and Diu,Urban,Food and Beverages,Residual,190.6,3.25
371,2012,2025,February,Daman and Diu,Urban,"Pan, Tobacco and Intoxicants",Residual,195.2,2.2
372,2012,2025,February,Daman and Diu,Urban,Clothing and Footwear,Residual,219.8,4.17
373,2012,2025,February,Daman and Diu,Urban,Fuel and Light,Residual,152.7,-7.29
374,2012,2025,February,Daman and Diu,Urban,Miscellaneous,Residual,191,6.94
375,2012,2025,February,Delhi,Combined,Food and Beverages,Cereals and Products,189.7,4.35
376,2012,2025,February,Delhi,Combined,Food and Beverages,Meat and Fish,182.4,1.05
377,2012,2025,February,Delhi,Combined,Food and Beverages,Egg,197.6,6.58
378,2012,2025,February,Delhi,Combined,Food and Beverages,Fruits,174.8,9.25
379,2012,2025,February,Delhi,Combined,Food and Beverages,Vegetables,180.8,-5.93
380,2012,2025,February,Delhi,Combined,Food and Beverages,Pulses and Products,199.7,5.83
381,2012,2025,February,Delhi,Combined,Food and Beverages,Spices,228.9,-1.8
382,2012,2025,February,Delhi,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",183.2,2.35
383,2012,2025,February,Delhi,Combined,Food and Beverages,Non-alcoholic Beverages,160.8,1.64
384,2012,2025,February,Delhi,Combined,Food and Beverages,Residual,183.6,2.34
385,2012,2025,February,Delhi,Combined,"Pan, Tobacco and Intoxicants",Residual,193.3,2.01
386,2012,2025,February,Delhi,Combined,Clothing and Footwear,Clothing,170.2,2.22
387,2012,2025,February,Delhi,Combined,Clothing and Footwear,Footwear,165.7,0.91
388,2012,2025,February,Delhi,Combined,Clothing and Footwear,Residual,169.5,2.05
389,2012,2025,February,Delhi,Combined,Fuel and Light,Residual,140.5,-3.24
390,2012,2025,February,Delhi,Combined,Miscellaneous,Household Goods and Services,173.4,4.02
391,2012,2025,February,Delhi,Combined,Miscellaneous,Health,180.8,3.08
392,2012,2025,February,Delhi,Combined,Miscellaneous,Transport and Communication,160.7,1.9
393,2012,2025,February,Delhi,Combined,Miscellaneous,Education,147,1.66
394,2012,2025,February,Delhi,Combined,Miscellaneous,Residual,165.5,3.18
395,2012,2025,February,Delhi,Rural,Food and Beverages,Cereals and Products,172.9,3.35
396,2012,2025,February,Delhi,Rural,Food and Beverages,Meat and Fish,207.6,1.12
397,2012,2025,February,Delhi,Rural,Food and Beverages,Egg,179,-1.1
398,2012,2025,February,Delhi,Rural,Food and Beverages,Fruits,191.8,9.16
399,2012,2025,February,Delhi,Rural,Food and Beverages,Vegetables,219,5.9
400,2012,2025,February,Delhi,Rural,Food and Beverages,Pulses and Products,201.4,9.04
401,2012,2025,February,Delhi,Rural,Food and Beverages,Spices,199.1,1.48
402,2012,2025,February,Delhi,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",184.9,1.76
403,2012,2025,February,Delhi,Rural,Food and Beverages,Non-alcoholic Beverages,161.5,0.12
404,2012,2025,February,Delhi,Rural,Food and Beverages,Residual,182.8,3.75
405,2012,2025,February,Delhi,Rural,"Pan, Tobacco and Intoxicants",Residual,217.3,3.53
406,2012,2025,February,Delhi,Rural,Clothing and Footwear,Clothing,177.1,1.9
407,2012,2025,February,Delhi,Rural,Clothing and Footwear,Footwear,176.7,2.85
408,2012,2025,February,Delhi,Rural,Clothing and Footwear,Residual,177,2.08
409,2012,2025,February,Delhi,Rural,Fuel and Light,Residual,161.6,-4.89
410,2012,2025,February,Delhi,Rural,Miscellaneous,Household Goods and Services,181.3,1.91
411,2012,2025,February,Delhi,Rural,Miscellaneous,Health,184.7,1.37
412,2012,2025,February,Delhi,Rural,Miscellaneous,Transport and Communication,146.2,2.81
413,2012,2025,February,Delhi,Rural,Miscellaneous,Education,164.7,0.8
414,2012,2025,February,Delhi,Rural,Miscellaneous,Residual,164.9,2.68
415,2012,2025,February,Delhi,Urban,Food and Beverages,Cereals and Products,191.3,4.48
416,2012,2025,February,Delhi,Urban,Food and Beverages,Meat and Fish,180.6,1.06
417,2012,2025,February,Delhi,Urban,Food and Beverages,Egg,198.4,6.9
418,2012,2025,February,Delhi,Urban,Food and Beverages,Fruits,174.1,9.29
419,2012,2025,February,Delhi,Urban,Food and Beverages,Vegetables,177.2,-7.13
420,2012,2025,February,Delhi,Urban,Food and Beverages,Pulses and Products,199.5,5.5
421,2012,2025,February,Delhi,Urban,Food and Beverages,Spices,231.4,-2.07
422,2012,2025,February,Delhi,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",183.1,2.4
423,2012,2025,February,Delhi,Urban,Food and Beverages,Non-alcoholic Beverages,160.8,1.77
424,2012,2025,February,Delhi,Urban,Food and Beverages,Residual,183.7,2.23
425,2012,2025,February,Delhi,Urban,"Pan, Tobacco and Intoxicants",Residual,191,1.87
426,2012,2025,February,Delhi,Urban,Clothing and Footwear,Clothing,169.6,2.23
427,2012,2025,February,Delhi,Urban,Clothing and Footwear,Footwear,164.6,0.67
428,2012,2025,February,Delhi,Urban,Clothing and Footwear,Residual,168.8,1.99
429,2012,2025,February,Delhi,Urban,Fuel and Light,Residual,138.9,-3.07
430,2012,2025,February,Delhi,Urban,Miscellaneous,Household Goods and Services,173,4.09
431,2012,2025,February,Delhi,Urban,Miscellaneous,Health,180.3,3.32
432,2012,2025,February,Delhi,Urban,Miscellaneous,Transport and Communication,162,1.82
433,2012,2025,February,Delhi,Urban,Miscellaneous,Education,145.4,1.75
434,2012,2025,February,Delhi,Urban,Miscellaneous,Residual,165.6,3.24
435,2012,2025,February,Goa,Combined,Food and Beverages,Residual,200.4,6.77
436,2012,2025,February,Goa,Combined,"Pan, Tobacco and Intoxicants",Residual,216.1,3.05
437,2012,2025,February,Goa,Combined,Clothing and Footwear,Residual,171.9,4.82
438,2012,2025,February,Goa,Combined,Fuel and Light,Residual,176,-2.6
439,2012,2025,February,Goa,Combined,Miscellaneous,Residual,178.7,4.14
440,2012,2025,February,Goa,Rural,Food and Beverages,Residual,192,8.66
441,2012,2025,February,Goa,Rural,"Pan, Tobacco and Intoxicants",Residual,212.7,3.76
442,2012,2025,February,Goa,Rural,Clothing and Footwear,Residual,174.2,4.19
443,2012,2025,February,Goa,Rural,Fuel and Light,Residual,166.7,-1.65
444,2012,2025,February,Goa,Rural,Miscellaneous,Residual,177.5,4.41
445,2012,2025,February,Goa,Urban,Food and Beverages,Residual,207.8,5.27
446,2012,2025,February,Goa,Urban,"Pan, Tobacco and Intoxicants",Residual,223.1,1.69
447,2012,2025,February,Goa,Urban,Clothing and Footwear,Residual,169.4,5.55
448,2012,2025,February,Goa,Urban,Fuel and Light,Residual,184.9,-3.4
449,2012,2025,February,Goa,Urban,Miscellaneous,Residual,179.7,3.93
450,2012,2025,February,Gujarat,Combined,Food and Beverages,Cereals and Products,201.9,8.03
451,2012,2025,February,Gujarat,Combined,Food and Beverages,Meat and Fish,230,5.8
452,2012,2025,February,Gujarat,Combined,Food and Beverages,Egg,181.6,1.17
453,2012,2025,February,Gujarat,Combined,Food and Beverages,Fruits,188.5,10.17
454,2012,2025,February,Gujarat,Combined,Food and Beverages,Vegetables,186.2,-4.85
455,2012,2025,February,Gujarat,Combined,Food and Beverages,Pulses and Products,198.8,-0.55
456,2012,2025,February,Gujarat,Combined,Food and Beverages,Spices,239.6,-5.71
457,2012,2025,February,Gujarat,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",200.5,3.83
458,2012,2025,February,Gujarat,Combined,Food and Beverages,Non-alcoholic Beverages,195.7,7.29
459,2012,2025,February,Gujarat,Combined,Food and Beverages,Residual,191.3,2.57
460,2012,2025,February,Gujarat,Combined,"Pan, Tobacco and Intoxicants",Residual,221.8,3.94
461,2012,2025,February,Gujarat,Combined,Clothing and Footwear,Clothing,199,3.0
462,2012,2025,February,Gujarat,Combined,Clothing and Footwear,Footwear,192.8,2.99
463,2012,2025,February,Gujarat,Combined,Clothing and Footwear,Residual,198,2.96
464,2012,2025,February,Gujarat,Combined,Fuel and Light,Residual,154.5,-2.89
465,2012,2025,February,Gujarat,Combined,Miscellaneous,Household Goods and Services,180.2,2.62
466,2012,2025,February,Gujarat,Combined,Miscellaneous,Health,193.1,3.82
467,2012,2025,February,Gujarat,Combined,Miscellaneous,Transport and Communication,169.8,4.17
468,2012,2025,February,Gujarat,Combined,Miscellaneous,Education,172.9,3.22
469,2012,2025,February,Gujarat,Combined,Miscellaneous,Residual,181,4.93
470,2012,2025,February,Gujarat,Rural,Food and Beverages,Cereals and Products,201.7,8.38
471,2012,2025,February,Gujarat,Rural,Food and Beverages,Meat and Fish,226.4,5.5
472,2012,2025,February,Gujarat,Rural,Food and Beverages,Egg,180.2,1.52
473,2012,2025,February,Gujarat,Rural,Food and Beverages,Fruits,180.3,9.27
474,2012,2025,February,Gujarat,Rural,Food and Beverages,Vegetables,171.6,-1.21
475,2012,2025,February,Gujarat,Rural,Food and Beverages,Pulses and Products,194.3,1.46
476,2012,2025,February,Gujarat,Rural,Food and Beverages,Spices,244.8,-5.63
477,2012,2025,February,Gujarat,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",208,2.97
478,2012,2025,February,Gujarat,Rural,Food and Beverages,Non-alcoholic Beverages,203.2,6.83
479,2012,2025,February,Gujarat,Rural,Food and Beverages,Residual,190.1,3.2
480,2012,2025,February,Gujarat,Rural,"Pan, Tobacco and Intoxicants",Residual,212.1,4.02
481,2012,2025,February,Gujarat,Rural,Clothing and Footwear,Clothing,205.7,3.21
482,2012,2025,February,Gujarat,Rural,Clothing and Footwear,Footwear,200.1,2.46
483,2012,2025,February,Gujarat,Rural,Clothing and Footwear,Residual,204.9,3.12
484,2012,2025,February,Gujarat,Rural,Fuel and Light,Residual,172.6,-2.87
485,2012,2025,February,Gujarat,Rural,Miscellaneous,Household Goods and Services,188,1.84
486,2012,2025,February,Gujarat,Rural,Miscellaneous,Health,192.4,3.33
487,2012,2025,February,Gujarat,Rural,Miscellaneous,Transport and Communication,174.2,4.06
488,2012,2025,February,Gujarat,Rural,Miscellaneous,Education,189.2,2.66
489,2012,2025,February,Gujarat,Rural,Miscellaneous,Residual,186.9,4.65
490,2012,2025,February,Gujarat,Urban,Food and Beverages,Cereals and Products,202.2,7.67
491,2012,2025,February,Gujarat,Urban,Food and Beverages,Meat and Fish,234.5,6.11
492,2012,2025,February,Gujarat,Urban,Food and Beverages,Egg,183.1,0.83
493,2012,2025,February,Gujarat,Urban,Food and Beverages,Fruits,193.9,10.67
494,2012,2025,February,Gujarat,Urban,Food and Beverages,Vegetables,202.8,-8.15
495,2012,2025,February,Gujarat,Urban,Food and Beverages,Pulses and Products,204.8,-2.98
496,2012,2025,February,Gujarat,Urban,Food and Beverages,Spices,233.3,-5.78
497,2012,2025,February,Gujarat,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",194.8,4.56
498,2012,2025,February,Gujarat,Urban,Food and Beverages,Non-alcoholic Beverages,186.5,7.93
499,2012,2025,February,Gujarat,Urban,Food and Beverages,Residual,192.6,1.85
500,2012,2025,February,Gujarat,Urban,"Pan, Tobacco and Intoxicants",Residual,236.8,3.81
501,2012,2025,February,Gujarat,Urban,Clothing and Footwear,Clothing,192.8,2.77
502,2012,2025,February,Gujarat,Urban,Clothing and Footwear,Footwear,185.9,3.51
503,2012,2025,February,Gujarat,Urban,Clothing and Footwear,Residual,191.7,2.84
504,2012,2025,February,Gujarat,Urban,Fuel and Light,Residual,135.7,-2.86
505,2012,2025,February,Gujarat,Urban,Miscellaneous,Household Goods and Services,175,3.18
506,2012,2025,February,Gujarat,Urban,Miscellaneous,Health,193.9,4.42
507,2012,2025,February,Gujarat,Urban,Miscellaneous,Transport and Communication,167,4.31
508,2012,2025,February,Gujarat,Urban,Miscellaneous,Education,166.5,3.48
509,2012,2025,February,Gujarat,Urban,Miscellaneous,Residual,177,5.17
510,2012,2025,February,Haryana,Combined,Food and Beverages,Cereals and Products,206.6,8.85
511,2012,2025,February,Haryana,Combined,Food and Beverages,Meat and Fish,211.7,7.9
512,2012,2025,February,Haryana,Combined,Food and Beverages,Egg,191.8,6.44
513,2012,2025,February,Haryana,Combined,Food and Beverages,Fruits,177.9,12.81
514,2012,2025,February,Haryana,Combined,Food and Beverages,Vegetables,177.9,-1.28
515,2012,2025,February,Haryana,Combined,Food and Beverages,Pulses and Products,179.9,7.47
516,2012,2025,February,Haryana,Combined,Food and Beverages,Spices,216.4,-7.52
517,2012,2025,February,Haryana,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",214.5,3.82
518,2012,2025,February,Haryana,Combined,Food and Beverages,Non-alcoholic Beverages,184,2.39
519,2012,2025,February,Haryana,Combined,Food and Beverages,Residual,190.7,4.21
520,2012,2025,February,Haryana,Combined,"Pan, Tobacco and Intoxicants",Residual,223.4,2.57
521,2012,2025,February,Haryana,Combined,Clothing and Footwear,Clothing,219.2,6.56
522,2012,2025,February,Haryana,Combined,Clothing and Footwear,Footwear,187.8,6.34
523,2012,2025,February,Haryana,Combined,Clothing and Footwear,Residual,213.5,6.54
524,2012,2025,February,Haryana,Combined,Fuel and Light,Residual,149,-1.65
525,2012,2025,February,Haryana,Combined,Miscellaneous,Household Goods and Services,207.5,4.11
526,2012,2025,February,Haryana,Combined,Miscellaneous,Health,218.5,5.61
527,2012,2025,February,Haryana,Combined,Miscellaneous,Transport and Communication,171.9,2.87
528,2012,2025,February,Haryana,Combined,Miscellaneous,Education,204.1,4.24
529,2012,2025,February,Haryana,Combined,Miscellaneous,Residual,196.1,4.64
530,2012,2025,February,Haryana,Rural,Food and Beverages,Cereals and Products,208.2,9.06
531,2012,2025,February,Haryana,Rural,Food and Beverages,Meat and Fish,222.1,9.41
532,2012,2025,February,Haryana,Rural,Food and Beverages,Egg,191,5.29
533,2012,2025,February,Haryana,Rural,Food and Beverages,Fruits,173.7,12.35
534,2012,2025,February,Haryana,Rural,Food and Beverages,Vegetables,171.8,0.94
535,2012,2025,February,Haryana,Rural,Food and Beverages,Pulses and Products,178.1,7.68
536,2012,2025,February,Haryana,Rural,Food and Beverages,Spices,219.7,-9.59
537,2012,2025,February,Haryana,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",222.9,3.48
538,2012,2025,February,Haryana,Rural,Food and Beverages,Non-alcoholic Beverages,193,0.99
539,2012,2025,February,Haryana,Rural,Food and Beverages,Residual,189.9,3.94
540,2012,2025,February,Haryana,Rural,"Pan, Tobacco and Intoxicants",Residual,225.1,2.93
